,Time,AX,AY,AZ,GX,GY,GZ,FileNum,ExpPutts,Mark,Stage,Id
5896,117424,39,987,-42,-100,-343,-327,2,20,,Back,41
5897,117431,26,992,-129,-92,-345,-336,2,20,,Back,41
5898,117437,-15,974,-206,-100,-348,-345,2,20,,Back,41
5899,117443,-48,945,-283,-86,-360,-343,2,20,,Back,41
5900,117449,-101,927,-351,-89,-343,-349,2,20,,Back,41
5901,117456,-88,927,-398,-88,-357,-342,2,20,,Back,41
5902,117462,-114,984,-438,-92,-357,-342,2,20,,Back,41
5903,117468,-90,1041,-469,-97,-351,-337,2,20,2.0,Forward,41
5904,117474,-33,1112,-449,-106,-340,-319,2,20,,Forward,41
5905,117481,153,796,122,-109,-340,-298,2,20,,Forward,41
5906,117487,2,1040,75,-103,-331,-267,2,20,,Forward,41
5907,117493,11,1020,401,-110,-324,-255,2,20,,Forward,41
5908,117499,-11,988,532,-110,-325,-252,2,20,3.0,Forward,41
6036,118299,46,1005,122,-89,-363,-312,2,20,1.0,Back,42
6037,118306,60,997,116,-86,-366,-321,2,20,,Back,42
6038,118312,58,999,73,-89,-366,-325,2,20,,Back,42
6039,118318,75,981,24,-91,-364,-328,2,20,,Back,42
6040,118324,55,1022,-61,-88,-372,-343,2,20,,Back,42
6041,118331,60,988,-124,-79,-373,-345,2,20,,Back,42
6042,118337,24,945,-174,-85,-372,-352,2,20,,Back,42
6043,118343,-19,932,-221,-74,-369,-364,2,20,,Back,42
6044,118349,-36,926,-306,-77,-375,-358,2,20,,Back,42
6045,118356,-101,958,-488,-85,-373,-355,2,20,,Back,42
6046,118362,-69,1003,-683,-85,-369,-357,2,20,,Back,42
6047,118368,37,1129,-848,-88,-355,-339,2,20,2.0,Forward,42
6048,118374,116,1284,-497,-97,-351,-300,2,20,,Forward,42
6049,118381,-32,1102,85,-94,-345,-283,2,20,,Forward,42
6050,118387,83,982,780,-100,-342,-268,2,20,,Forward,42
6051,118393,100,960,891,-103,-348,-252,2,20,3.0,Forward,42
6173,119156,103,1021,166,-97,-360,-298,2,20,1.0,Back,43
6174,119162,106,1028,165,-97,-358,-309,2,20,,Back,43
6175,119168,91,1016,102,-92,-369,-312,2,20,,Back,43
6176,119174,55,995,32,-80,-378,-316,2,20,,Back,43
6177,119181,57,978,-73,-82,-367,-340,2,20,,Back,43
6178,119187,41,971,-155,-86,-379,-345,2,20,,Back,43
6179,119193,11,953,-227,-88,-376,-343,2,20,,Back,43
6180,119199,-7,929,-296,-82,-379,-349,2,20,,Back,43
6181,119206,-72,937,-401,-86,-379,-360,2,20,,Back,43
6182,119212,-99,961,-475,-82,-378,-354,2,20,,Back,43
6183,119218,-164,990,-577,-82,-373,-342,2,20,,Back,43
6184,119224,-163,1026,-740,-89,-370,-333,2,20,2.0,Forward,43
6185,119231,-56,1154,-546,-104,-352,-307,2,20,,Forward,43
6186,119237,316,1229,-36,-103,-334,-271,2,20,,Forward,43
6187,119243,356,1146,641,-109,-336,-247,2,20,,Forward,43
6188,119249,258,1036,708,-101,-334,-229,2,20,3.0,Forward,43
6301,119956,75,1028,119,-89,-349,-307,2,20,1.0,Back,44
6302,119962,68,1009,90,-94,-361,-312,2,20,,Back,44
6303,119968,73,1007,56,-95,-352,-313,2,20,,Back,44
6304,119974,68,991,-36,-91,-363,-321,2,20,,Back,44
6305,119981,33,984,-99,-89,-369,-325,2,20,,Back,44
6306,119987,7,949,-163,-85,-372,-318,2,20,,Back,44
6307,119993,-33,949,-245,-91,-363,-333,2,20,,Back,44
6308,119999,-50,950,-311,-89,-364,-340,2,20,,Back,44
6309,120006,-38,961,-396,-89,-372,-333,2,20,,Back,44
6310,120012,-22,1015,-467,-100,-360,-325,2,20,,Back,44
6311,120018,5,1032,-502,-97,-360,-316,2,20,2.0,Forward,44
6312,120024,53,1090,-321,-101,-345,-310,2,20,,Forward,44
6313,120031,157,972,-30,-95,-343,-294,2,20,,Forward,44
6314,120037,77,1069,127,-103,-343,-279,2,20,,Forward,44
6315,120043,63,1069,327,-107,-346,-268,2,20,,Forward,44
6316,120049,51,1011,411,-101,-336,-264,2,20,3.0,Forward,44
6317,120056,69,987,365,-94,-343,-262,2,20,3.0,Forward,44
6406,120612,48,1018,240,-89,-364,-313,2,20,1.0,Back,45
6407,120618,89,1001,184,-85,-369,-321,2,20,,Back,45
6408,120624,77,956,105,-86,-369,-324,2,20,,Back,45
6409,120631,101,1008,40,-80,-369,-333,2,20,,Back,45
6410,120637,105,1032,-2,-88,-370,-333,2,20,,Back,45
6411,120643,109,1010,-47,-88,-364,-349,2,20,,Back,45
6412,120649,71,979,-87,-79,-381,-354,2,20,,Back,45
6413,120656,45,962,-145,-71,-376,-357,2,20,,Back,45
6414,120662,12,940,-204,-77,-384,-364,2,20,,Back,45
6415,120668,-15,945,-266,-74,-388,-363,2,20,,Back,45
6416,120674,-17,965,-315,-73,-393,-363,2,20,,Back,45
6417,120681,-34,996,-354,-76,-394,-360,2,20,,Back,45
6418,120687,-22,1001,-386,-89,-367,-346,2,20,,Back,45
6419,120693,19,1051,-427,-95,-366,-339,2,20,2.0,Forward,45
6420,120699,77,1112,-323,-97,-361,-316,2,20,,Forward,45
6421,120706,150,1227,-47,-98,-351,-298,2,20,,Forward,45
6422,120712,134,1079,175,-86,-357,-277,2,20,,Forward,45
6423,120718,102,1074,345,-97,-348,-277,2,20,,Forward,45
6424,120724,81,1012,448,-94,-354,-268,2,20,3.0,Forward,45
6534,121412,89,1022,288,-83,-373,-307,2,20,1.0,Back,46
6535,121418,142,1026,258,-80,-370,-319,2,20,,Back,46
6536,121424,126,1041,190,-86,-381,-327,2,20,,Back,46
6537,121431,104,1005,77,-88,-375,-331,2,20,,Back,46
6538,121437,68,985,-27,-71,-378,-351,2,20,,Back,46
6539,121443,22,930,-141,-71,-378,-367,2,20,,Back,46
6540,121449,-3,923,-226,-77,-385,-370,2,20,,Back,46
6541,121456,-12,916,-316,-77,-387,-373,2,20,,Back,46
6542,121462,-18,924,-366,-64,-384,-375,2,20,,Back,46
6543,121468,11,949,-408,-80,-384,-375,2,20,,Back,46
6544,121474,74,1027,-475,-71,-379,-367,2,20,,Back,46
6545,121481,59,1064,-544,-71,-375,-354,2,20,,Back,46
6546,121487,-12,1128,-594,-94,-375,-345,2,20,2.0,Forward,46
6547,121493,-90,1136,-509,-94,-370,-330,2,20,,Forward,46
6548,121499,33,836,129,-107,-355,-285,2,20,,Forward,46
6549,121506,15,1203,324,-100,-342,-276,2,20,,Forward,46
6550,121512,129,1115,645,-101,-339,-267,2,20,,Forward,46
6551,121518,163,1085,764,-92,-336,-238,2,20,3.0,Forward,46
6675,122293,84,1035,354,-89,-370,-301,2,20,1.0,Back,47
6676,122299,130,1046,306,-88,-370,-304,2,20,,Back,47
6677,122306,157,1062,239,-83,-366,-313,2,20,,Back,47
6678,122312,140,1061,118,-92,-372,-328,2,20,,Back,47
6679,122318,93,1022,-1,-91,-378,-336,2,20,,Back,47
6680,122324,39,967,-65,-71,-387,-348,2,20,,Back,47
6681,122331,4,962,-140,-73,-388,-351,2,20,,Back,47
6682,122337,-1,948,-169,-70,-388,-363,2,20,,Back,47
6683,122343,-18,928,-227,-73,-396,-369,2,20,,Back,47
6684,122349,-1,922,-260,-68,-387,-372,2,20,,Back,47
6685,122356,-3,934,-331,-62,-391,-372,2,20,,Back,47
6686,122362,-15,977,-440,-71,-390,-369,2,20,,Back,47
6687,122368,-10,1012,-525,-77,-382,-367,2,20,,Back,47
6688,122374,-74,1057,-611,-83,-367,-348,2,20,2.0,Forward,47
6689,122381,-120,1108,-561,-88,-378,-336,2,20,,Forward,47
6690,122387,-4,1167,-256,-107,-361,-309,2,20,,Forward,47
6691,122393,206,1257,379,-112,-357,-270,2,20,,Forward,47
6692,122399,254,1138,657,-106,-334,-262,2,20,3.0,Forward,47
6810,123137,120,1042,221,-95,-355,-306,2,20,1.0,Back,48
6811,123143,122,1030,178,-94,-361,-307,2,20,,Back,48
6812,123149,107,1026,122,-98,-369,-306,2,20,,Back,48
6813,123156,71,985,31,-85,-369,-313,2,20,,Back,48
6814,123162,50,992,-11,-88,-370,-336,2,20,,Back,48
6815,123168,2,975,-53,-83,-375,-331,2,20,,Back,48
6816,123174,-6,942,-59,-82,-382,-345,2,20,,Back,48
6817,123181,-31,918,-94,-83,-388,-345,2,20,,Back,48
6818,123187,-51,914,-177,-80,-379,-343,2,20,,Back,48
6819,123193,-70,933,-285,-74,-376,-360,2,20,,Back,48
6820,123199,-39,970,-491,-91,-381,-355,2,20,,Back,48
6821,123206,-23,994,-799,-80,-367,-354,2,20,,Back,48
6822,123212,-84,1062,-917,-86,-369,-340,2,20,2.0,Forward,48
6823,123218,-52,1191,-655,-98,-345,-321,2,20,,Forward,48
6824,123224,567,953,211,-100,-351,-270,2,20,,Forward,48
