,Time,AX,AY,AZ,GX,GY,GZ
521,37553,91,966,-158,-101,-382,-238
522,37559,89,969,-157,-101,-382,-238
523,37565,94,967,-161,-112,-391,-229
524,37572,94,968,-166,-112,-387,-226
525,37578,97,967,-167,-110,-379,-225
526,37584,102,964,-168,-110,-390,-225
527,37590,99,966,-170,-116,-393,-229
528,37597,100,966,-166,-103,-387,-222
529,37603,95,966,-168,-106,-388,-228
530,37609,95,966,-171,-106,-396,-229
531,37615,99,964,-174,-101,-393,-225
532,37622,97,970,-169,-103,-390,-225
533,37628,100,964,-174,-106,-388,-228
534,37634,95,965,-174,-107,-382,-231
535,37640,83,963,-166,-112,-379,-223
536,37647,84,971,-164,-113,-382,-228
537,37653,80,963,-157,-109,-373,-229
538,37659,27,980,-146,-113,-382,-223
539,37665,52,976,-132,-118,-379,-238
540,37672,60,972,-128,-119,-360,-241
541,37678,52,975,-113,-115,-373,-258
542,37684,32,988,-108,-112,-369,-252
543,37690,35,976,-99,-127,-366,-258
544,37697,40,977,-97,-107,-369,-274
545,37703,35,983,-71,-118,-364,-267
546,37709,40,985,-61,-118,-372,-276
547,37715,51,984,-64,-110,-370,-273
548,37722,49,993,-63,-115,-370,-282
549,37728,70,988,-55,-115,-381,-291
550,37734,46,996,-45,-113,-367,-289
551,37740,114,970,-45,-109,-372,-301
552,37747,74,979,-49,-112,-369,-297
553,37753,65,986,-38,-116,-364,-292
554,37759,0,988,-39,-113,-364,-291
555,37765,58,989,-42,-118,-364,-300
556,37772,53,981,-40,-113,-373,-298
557,37778,61,982,-41,-110,-363,-309
558,37784,55,987,-45,-112,-360,-295
559,37790,52,983,-45,-107,-364,-301
560,37797,53,989,-43,-113,-363,-307
561,37803,65,984,-37,-106,-367,-306
562,37809,61,988,-37,-109,-376,-297
563,37815,50,1001,10,-122,-363,-306
564,37822,44,996,74,-116,-364,-303
565,37828,86,1011,177,-116,-366,-310
566,37834,85,1034,177,-113,-364,-316
567,37840,93,1025,102,-107,-366,-316
568,37847,89,1011,83,-101,-363,-328
569,37853,84,1003,60,-98,-364,-336
570,37859,54,985,-1,-107,-373,-340
571,37865,19,960,-55,-97,-373,-345
572,37872,41,950,-102,-98,-379,-351
573,37878,12,946,-172,-94,-367,-360
574,37884,4,944,-282,-101,-373,-370
575,37890,-66,976,-485,-91,-369,-361
576,37897,-78,1030,-852,-98,-375,-358
577,37903,-90,1035,-1021,-104,-361,-357
578,37909,-12,1211,-579,-110,-354,-321
579,37915,87,1081,200,-112,-354,-295
580,37922,112,1034,771,-118,-339,-270
581,37928,95,1042,842,-127,-342,-256
582,37934,113,1034,642,-125,-340,-255
583,37940,71,991,352,-121,-343,-250
584,37947,49,1014,134,-125,-343,-250
585,37953,-11,1001,-49,-116,-351,-243
586,37959,-33,951,-147,-116,-354,-267
587,37965,-52,957,-203,-119,-357,-271
588,37972,-10,969,-204,-119,-363,-277
589,37978,-18,984,-199,-125,-363,-271
590,37984,-2,977,-188,-118,-363,-276
591,37990,-11,933,-179,-125,-360,-286
592,37997,-47,950,-141,-112,-352,-276
593,38003,606,1219,-691,-110,-349,-280
594,38009,-9,957,-94,-112,-355,-285
595,38015,-7,996,-15,-119,-357,-297
596,38022,3,987,-1,-122,-354,-291
597,38028,34,986,-49,-112,-352,-289
