,Time,AX,AY,AZ,GX,GY,GZ
1290,2956,137,965,165,-76,-402,-397
1291,2962,124,973,164,-73,-412,-385
1292,2969,130,980,130,-71,-415,-373
1293,2975,126,972,131,-68,-409,-373
1294,2981,129,963,165,-65,-411,-364
1295,2987,142,975,120,-65,-415,-367
1296,2994,126,971,140,-67,-415,-355
1297,3000,188,956,103,-70,-417,-349
1298,3006,200,969,98,-68,-418,-349
1299,3012,192,959,94,-64,-435,-348
1300,3019,191,977,57,-76,-438,-336
1301,3025,141,978,51,-62,-433,-318
1302,3031,210,977,26,-64,-438,-327
1303,3037,202,971,26,-65,-432,-330
1304,3044,190,965,73,-59,-433,-333
1305,3050,200,972,36,-70,-444,-324
1306,3056,159,977,47,-58,-442,-327
1307,3062,170,963,100,-55,-444,-346
1308,3069,219,955,42,-55,-438,-331
1309,3075,213,977,7,-58,-439,-330
1310,3081,238,964,45,-62,-439,-340
1311,3087,183,964,105,-62,-439,-334
1312,3094,221,959,41,-71,-433,-319
1313,3100,198,974,-43,-61,-444,-318
1314,3106,193,974,-2,-68,-447,-295
1315,3112,88,966,19,-64,-441,-303
1316,3119,507,897,-79,-68,-445,-301
1317,3125,209,976,-22,-67,-444,-294
1318,3131,213,965,-75,-65,-445,-276
1319,3137,180,974,-98,-65,-445,-279
1320,3144,199,949,-85,-70,-435,-273
1321,3150,202,967,-57,-71,-438,-289
1322,3156,214,956,-59,-70,-438,-276
1323,3162,206,961,-52,-79,-435,-286
1324,3169,172,965,-105,-82,-427,-274
1325,3175,184,965,-101,-82,-427,-282
1326,3181,181,962,-94,-76,-418,-273
1327,3187,175,972,-49,-82,-426,-298
1328,3194,161,976,-1,-79,-424,-313
1329,3200,179,973,-57,-79,-421,-307
1330,3206,177,971,-35,-79,-420,-307
1331,3212,176,971,-27,-83,-423,-306
1332,3219,180,971,-28,-82,-424,-310
1333,3225,178,971,-28,-82,-430,-310
1334,3231,188,966,-26,-71,-426,-307
1335,3237,176,973,-34,-77,-421,-306
1336,3244,181,972,-46,-79,-429,-306
1337,3250,189,966,-22,-74,-430,-309
1338,3256,184,971,-26,-74,-432,-309
1339,3262,191,968,-27,-71,-430,-309
1340,3269,199,964,-21,-70,-427,-315
1341,3275,195,970,-23,-70,-435,-315
1342,3281,192,969,-16,-74,-438,-307
1343,3287,197,966,-22,-68,-429,-304
1344,3294,199,967,-21,-70,-432,-325
1345,3300,200,965,-3,-71,-423,-315
1346,3306,193,968,0,-62,-430,-324
1347,3312,203,966,-6,-79,-435,-325
1348,3319,203,966,6,-71,-429,-319
1349,3325,197,965,17,-76,-427,-328
1350,3331,201,966,14,-70,-426,-330
1351,3337,200,967,15,-70,-426,-328
1352,3344,204,959,17,-64,-424,-322
1353,3350,188,972,15,-71,-429,-322
1354,3356,187,975,8,-76,-430,-327
1355,3362,177,975,19,-74,-420,-330
1356,3369,181,965,14,-80,-421,-331
1357,3375,170,972,10,-85,-420,-324
1358,3381,161,977,-8,-79,-412,-316
1359,3387,146,980,0,-83,-417,-306
1360,3394,146,977,-20,-85,-408,-318
1361,3400,125,977,0,-91,-400,-322
1362,3406,120,980,-12,-91,-403,-310
1363,3412,115,984,-12,-86,-390,-310
1364,3419,115,982,-35,-86,-400,-309
1365,3425,119,980,-25,-92,-394,-315
1366,3431,120,978,-25,-83,-388,-309
1367,3437,170,952,21,-92,-394,-307
1368,3444,128,973,-11,-98,-387,-319
1369,3450,110,980,-7,-100,-387,-306
1370,3456,123,965,-14,-95,-400,-318
1371,3462,127,1000,-15,-94,-390,-318
1372,3469,112,985,-14,-95,-393,-321
1373,3475,139,969,-14,-91,-393,-315
1374,3481,146,984,-7,-89,-399,-325
1375,3487,129,990,5,-91,-396,-316
1376,3494,73,1002,-9,-92,-399,-319
1377,3500,74,1016,0,-95,-403,-304
1378,3506,65,956,-29,-101,-399,-301
1379,3512,79,1003,-44,-91,-396,-294
1380,3519,132,997,-52,-97,-391,-315
1381,3525,135,1004,-44,-97,-385,-309
1382,3531,150,977,-53,-101,-393,-312
1383,3537,151,964,-55,-98,-384,-301
1384,3544,117,943,-51,-110,-382,-306
1385,3550,101,923,-34,-103,-378,-303
1386,3556,74,943,0,-104,-379,-300
1387,3562,79,962,-18,-103,-379,-301
1388,3569,77,1004,-11,-98,-384,-306
1389,3575,71,1006,3,-106,-385,-307
1390,3581,79,975,-4,-103,-372,-306
1391,3587,94,1000,-35,-103,-373,-294
1392,3594,94,988,-73,-101,-376,-298
1393,3600,86,971,-85,-104,-376,-304
1394,3606,90,989,-71,-107,-381,-303
1395,3612,83,962,-67,-100,-375,-306
1396,3619,67,976,-35,-104,-385,-300
1397,3625,55,977,-17,-95,-376,-301
1398,3631,60,972,-31,-106,-373,-298
1399,3637,76,985,-30,-112,-375,-294
1400,3644,80,978,-47,-104,-372,-298
1401,3650,78,972,-65,-100,-378,-306
1402,3656,73,993,-47,-110,-375,-297
1403,3662,81,990,-48,-110,-376,-298
1404,3669,85,980,-12,-116,-376,-297
1405,3675,92,1008,52,-107,-373,-298
1406,3681,91,1021,97,-107,-370,-300
1407,3687,106,1031,157,-107,-363,-300
1408,3694,103,1027,189,-106,-373,-309
1409,3700,100,993,172,-106,-370,-318
1410,3706,79,1005,128,-109,-375,-324
1411,3712,65,1001,78,-94,-373,-331
1412,3719,53,984,4,-109,-381,-346
1413,3725,43,979,-61,-98,-388,-355
1414,3731,45,966,-150,-91,-387,-358
1415,3737,30,948,-241,-97,-384,-348
1416,3744,7,927,-387,-94,-385,-361
1417,3750,8,934,-458,-88,-378,-373
1418,3756,4,973,-545,-98,-388,-357
1419,3762,5,1039,-603,-97,-363,-355
1420,3769,-48,1106,-622,-113,-363,-334
1421,3775,-68,1165,-486,-118,-358,-309
1422,3781,-28,1021,-151,-119,-357,-277
1423,3787,106,1091,286,-121,-345,-261
1424,3794,139,1117,504,-122,-342,-238
1425,3800,134,1055,524,-118,-351,-222
1426,3806,152,1003,436,-125,-340,-211
1427,3812,105,994,312,-130,-343,-213
1428,3819,58,996,117,-127,-351,-219
1429,3825,22,997,0,-125,-352,-222
1430,3831,-17,968,-110,-121,-348,-237
1431,3837,-69,940,-204,-113,-355,-250
1432,3844,-83,940,-250,-112,-358,-265
1433,3850,-97,938,-301,-113,-361,-268
1434,3856,-105,922,-335,-122,-364,-286
1435,3862,-127,938,-345,-118,-358,-280
1436,3869,-155,967,-297,-124,-343,-286
1437,3875,695,912,-378,-124,-337,-289
1438,3881,-69,967,-1,-122,-340,-282
1439,3887,16,997,-106,-125,-339,-282
1440,3894,2,982,-95,-121,-343,-280
1441,3900,4,982,-93,-133,-340,-279
1442,3906,-4,983,-95,-121,-328,-282
1443,3912,0,970,-79,-136,-331,-271
1444,3919,-14,975,-96,-130,-343,-268
1445,3925,-2,978,-102,-124,-333,-277
1446,3931,2,979,-101,-136,-339,-271
1447,3937,-48,965,-98,-130,-333,-273
1448,3944,-27,978,-99,-122,-336,-282
1449,3950,1,982,-92,-127,-342,-283
1450,3956,4,991,-91,-128,-340,-280
1451,3962,10,981,-88,-133,-334,-291
1452,3969,14,977,-81,-124,-339,-288
1453,3975,15,985,-73,-119,-340,-289
1454,3981,20,987,-71,-124,-343,-288
1455,3987,23,985,-67,-112,-348,-289
1456,3994,25,982,-63,-122,-352,-301
1457,4000,35,988,-53,-121,-355,-298
1458,4006,33,986,-47,-118,-358,-300
1459,4012,42,981,-33,-116,-357,-301
1460,4019,25,988,-14,-118,-360,-309
1461,4025,42,988,-10,-112,-363,-318
1462,4031,55,978,2,-112,-366,-319
1463,4037,66,989,26,-107,-381,-327
1464,4044,66,989,37,-97,-372,-331
1465,4050,58,981,40,-95,-367,-321
1466,4056,87,984,43,-98,-382,-322
1467,4062,68,984,50,-98,-384,-328
1468,4069,87,972,70,-95,-387,-324
1469,4075,89,991,38,-88,-387,-321
1470,4081,104,976,63,-91,-381,-327
1471,4087,96,974,74,-91,-399,-327
1472,4094,117,978,55,-83,-390,-322
1473,4100,75,990,42,-91,-403,-313
1474,4106,107,983,42,-91,-403,-321
1475,4112,111,982,45,-91,-409,-309
1476,4119,105,983,43,-95,-397,-304
1477,4125,101,983,39,-88,-406,-307
1478,4131,105,976,28,-89,-400,-297
1479,4137,106,981,28,-88,-409,-298
1480,4144,105,977,35,-97,-405,-301
1481,4150,105,990,12,-92,-408,-286
1482,4156,119,980,19,-95,-405,-297
1483,4162,125,980,2,-91,-412,-288
1484,4169,124,981,11,-101,-405,-286
1485,4175,120,981,-2,-86,-409,-286
1486,4181,113,981,0,-86,-402,-279
1487,4187,113,981,-10,-89,-402,-288
1488,4194,106,981,0,-92,-402,-291
1489,4200,114,981,-15,-97,-400,-283
1490,4206,111,980,-20,-92,-406,-288
1491,4212,121,980,-21,-94,-402,-288
1492,4219,127,980,-36,-89,-408,-277
1493,4225,126,982,-26,-88,-411,-279
1494,4231,134,976,-31,-85,-409,-288
1495,4237,137,976,-46,-91,-409,-276
1496,4244,151,972,-53,-100,-417,-276
1497,4250,120,984,-51,-85,-415,-277
1498,4256,134,975,-55,-92,-418,-265
1499,4262,127,978,-61,-89,-411,-280
1500,4269,123,976,-49,-97,-406,-261
1501,4275,123,977,-50,-91,-409,-274
1502,4281,113,978,-44,-98,-408,-268
1503,4287,116,978,-48,-89,-405,-270
1504,4294,111,979,-39,-94,-399,-271
1505,4300,110,979,-33,-95,-396,-277
1506,4306,106,983,-23,-101,-408,-277
1507,4312,95,980,-21,-100,-400,-279
1508,4319,72,984,-21,-98,-390,-276
1509,4325,73,975,-25,-106,-387,-273
1510,4331,68,986,-24,-101,-394,-265
1511,4337,54,990,-33,-103,-384,-268
1512,4344,69,982,-43,-103,-379,-274
1513,4350,95,978,-61,-97,-388,-276
1514,4356,67,986,-22,-101,-384,-277
1515,4362,83,987,-46,-100,-388,-274
1516,4369,90,982,-51,-101,-394,-268
1517,4375,98,984,-54,-98,-397,-268
1518,4381,95,971,-70,-106,-399,-256
1519,4387,100,983,-81,-106,-402,-264
1520,4394,104,978,-86,-92,-391,-261
1521,4400,116,975,-68,-106,-400,-270
1522,4406,113,980,-61,-95,-393,-258
1523,4412,107,975,-95,-104,-397,-262
1524,4419,116,971,-103,-97,-397,-255
1525,4425,121,973,-103,-98,-399,-258
1526,4431,130,971,-110,-97,-411,-256
1527,4437,148,965,-115,-94,-406,-250
1528,4444,162,966,-109,-94,-409,-261
1529,4450,129,976,-84,-94,-417,-259
1530,4456,116,971,-102,-85,-406,-253
1531,4462,129,967,-132,-95,-408,-249
1532,4469,148,965,-128,-88,-414,-259
1533,4475,145,968,-104,-89,-418,-250
1534,4481,158,967,-91,-85,-405,-256
1535,4487,154,969,-101,-88,-415,-247
1536,4494,137,973,-102,-92,-414,-249
1537,4500,125,967,-158,-95,-408,-226
1538,4506,107,961,-194,-92,-403,-216
1539,4512,107,959,-180,-97,-402,-202
1540,4519,111,966,-162,-100,-402,-210
1541,4525,108,962,-173,-101,-402,-213
1542,4531,111,964,-171,-95,-397,-213
1543,4537,114,964,-163,-95,-397,-211
1544,4544,111,961,-173,-97,-397,-211
1545,4550,114,966,-167,-91,-396,-214
1546,4556,118,964,-169,-94,-405,-208
1547,4562,120,964,-167,-98,-406,-211
1548,4569,119,964,-170,-98,-403,-211
1549,4575,116,964,-170,-94,-406,-202
1550,4581,113,961,-176,-97,-406,-199
1551,4587,109,963,-183,-98,-403,-199
1552,4594,114,961,-178,-91,-402,-198
1553,4600,118,957,-181,-92,-412,-198
1554,4606,121,966,-180,-95,-400,-210
1555,4612,121,964,-174,-91,-403,-208
1556,4619,124,960,-178,-97,-406,-205
1557,4625,123,955,-174,-97,-406,-205
1558,4631,145,960,-200,-95,-405,-202
1559,4637,107,966,-164,-104,-408,-201
1560,4644,111,963,-179,-91,-408,-210
1561,4650,116,958,-174,-94,-402,-208
1562,4656,113,975,-165,-98,-402,-210
1563,4662,113,951,-180,-97,-396,-199
1564,4669,94,969,-192,-97,-399,-196
1565,4675,85,965,-178,-106,-394,-207
1566,4681,73,963,-215,-104,-399,-211
1567,4687,94,969,-113,-104,-394,-243
1568,4694,85,987,-87,-101,-390,-252
1569,4700,86,965,-141,-110,-388,-252
1570,4706,84,974,-125,-112,-391,-247
1571,4712,111,978,-161,-107,-385,-252
1572,4719,73,981,-105,-107,-385,-274
1573,4725,107,964,-101,-107,-384,-271
1574,4731,89,977,-104,-112,-385,-277
1575,4737,93,986,-88,-112,-379,-285
1576,4744,105,980,-84,-119,-381,-291
1577,4750,92,976,-68,-107,-379,-288
1578,4756,86,978,-62,-109,-378,-292
1579,4762,109,958,-52,-104,-375,-307
1580,4769,62,991,-35,-107,-379,-309
1581,4775,97,984,-45,-109,-372,-306
1582,4781,76,994,-33,-107,-369,-313
1583,4787,13,1020,-24,-110,-378,-312
1584,4794,39,1034,13,-103,-376,-307
1585,4800,63,989,-11,-107,-375,-319
1586,4806,126,982,-38,-107,-375,-307
1587,4812,105,945,-79,-106,-369,-303
1588,4819,127,958,-101,-115,-372,-301
1589,4825,99,958,-75,-113,-378,-313
1590,4831,66,968,-38,-106,-376,-306
1591,4837,53,956,-2,-109,-378,-304
1592,4844,49,967,24,-100,-378,-301
1593,4850,62,983,-12,-103,-381,-304
1594,4856,81,992,-67,-101,-379,-301
1595,4862,82,985,-97,-107,-381,-310
1596,4869,88,968,-93,-104,-379,-304
1597,4875,70,985,-48,-100,-379,-304
1598,4881,71,967,5,-112,-376,-303
1599,4887,64,997,60,-107,-370,-307
1600,4894,58,1021,139,-112,-378,-307
1601,4900,71,1026,222,-110,-373,-313
1602,4906,92,1031,260,-110,-370,-313
1603,4912,118,1040,264,-95,-364,-319
1604,4919,114,1030,218,-103,-370,-333
1605,4925,90,1016,126,-101,-376,-336
1606,4931,71,989,-9,-98,-381,-354
1607,4937,61,957,-180,-92,-385,-361
1608,4944,36,953,-321,-91,-391,-370
1609,4950,54,940,-446,-88,-393,-375
1610,4956,-13,936,-505,-79,-394,-373
1611,4962,-23,950,-516,-86,-390,-372
1612,4969,-58,1002,-533,-94,-385,-375
1613,4975,-84,1040,-549,-100,-376,-349
1614,4981,-41,1130,-470,-107,-372,-316
1615,4987,181,851,-197,-122,-355,-304
1616,4994,107,1151,215,-121,-348,-280
1617,5000,120,1090,454,-131,-354,-259
1618,5006,141,1050,543,-127,-348,-250
1619,5012,134,1034,509,-130,-346,-252
1620,5019,148,1014,412,-121,-345,-252
1621,5025,73,1023,270,-125,-348,-255
1622,5031,29,985,122,-125,-358,-265
1623,5037,-35,978,-1,-121,-364,-268
1624,5044,-65,930,-130,-110,-363,-280
1625,5050,-90,945,-244,-104,-366,-289
1626,5056,-57,943,-282,-104,-364,-288
1627,5062,-65,949,-320,-104,-366,-303
1628,5069,-68,965,-295,-121,-355,-303
1629,5075,-108,913,-273,-116,-352,-313
1630,5081,-155,951,-203,-125,-345,-316
1631,5087,-310,1177,-102,-119,-343,-306
1632,5094,-6,1025,147,-119,-345,-313
1633,5100,30,984,-45,-113,-345,-309
1634,5106,17,982,-45,-116,-342,-303
1635,5112,30,986,-61,-116,-342,-304
1636,5119,14,983,-49,-127,-346,-307
1637,5125,14,996,-56,-119,-346,-312
1638,5131,12,992,-59,-124,-339,-301
1639,5137,2,978,-43,-122,-346,-291
1640,5144,26,960,-96,-130,-339,-301
1641,5150,-9,982,-63,-125,-336,-295
1642,5156,0,983,-82,-125,-336,-286
1643,5162,6,975,-98,-133,-339,-289
1644,5169,-13,983,-79,-122,-334,-277
1645,5175,6,975,-123,-130,-333,-276
1646,5181,6,972,-110,-128,-337,-271
1647,5187,15,972,-101,-128,-339,-274
1648,5194,16,974,-122,-127,-339,-273
1649,5200,-1,988,-104,-124,-354,-271
1650,5206,25,980,-109,-122,-343,-274
1651,5212,39,983,-102,-125,-351,-280
1652,5219,51,982,-113,-118,-361,-279
1653,5225,62,984,-106,-116,-364,-279
1654,5231,75,981,-109,-110,-378,-276
1655,5237,84,972,-122,-107,-372,-268
1656,5244,127,958,-118,-107,-385,-274
1657,5250,127,974,-103,-95,-394,-270
1658,5256,131,972,-135,-100,-393,-268
1659,5262,143,970,-112,-94,-402,-277
1660,5269,155,953,-137,-95,-399,-268
1661,5275,157,957,-122,-95,-400,-264
1662,5281,152,964,-141,-94,-396,-264
1663,5287,117,972,-145,-92,-406,-256
1664,5294,135,968,-143,-101,-399,-253
1665,5300,139,964,-149,-94,-385,-238
1666,5306,101,973,-161,-98,-397,-226
1667,5312,94,994,-164,-104,-393,-210
1668,5319,93,1005,-114,-107,-387,-214
1669,5325,58,919,-104,-109,-387,-211
1670,5331,62,847,-117,-106,-381,-223
1671,5337,297,969,-415,-104,-381,-237
1672,5344,63,1066,-354,-109,-382,-241
1673,5350,7,970,-148,-110,-382,-237
1674,5356,62,995,-113,-110,-381,-253
1675,5362,42,990,-24,-112,-381,-237
1676,5369,81,973,-189,-115,-369,-235
1677,5375,186,964,-268,-110,-381,-238
1678,5381,33,934,-144,-113,-367,-244
1679,5387,70,966,-167,-115,-367,-246
1680,5394,64,985,-142,-106,-378,-237
1681,5400,67,960,-159,-118,-375,-238
1682,5406,72,969,-149,-118,-370,-243
1683,5412,70,963,-150,-124,-375,-241
1684,5419,56,975,-172,-121,-372,-232
1685,5425,66,962,-162,-112,-379,-241
1686,5431,61,971,-165,-115,-375,-240
1687,5437,74,975,-162,-115,-375,-232
1688,5444,78,971,-153,-118,-384,-232
1689,5450,73,959,-174,-109,-373,-222
1690,5456,40,969,-200,-118,-373,-213
1691,5462,31,970,-181,-119,-370,-207
1692,5469,52,965,-181,-121,-364,-210
1693,5475,30,967,-180,-113,-366,-213
1694,5481,39,972,-186,-116,-369,-217
1695,5487,34,965,-164,-115,-361,-214
1696,5494,32,975,-167,-127,-369,-217
1697,5500,38,970,-156,-112,-364,-226
1698,5506,32,980,-153,-116,-363,-232
1699,5512,30,968,-142,-119,-369,-226
1700,5519,23,977,-129,-128,-354,-241
1701,5525,35,972,-119,-118,-363,-253
1702,5531,36,985,-98,-116,-364,-265
1703,5537,43,986,-89,-113,-360,-270
1704,5544,53,973,-72,-110,-366,-270
1705,5550,42,981,-76,-109,-361,-289
1706,5556,57,979,-65,-112,-355,-295
1707,5562,74,989,-53,-113,-361,-303
1708,5569,49,988,-53,-119,-352,-301
1709,5575,43,980,-50,-127,-351,-306
1710,5581,36,981,-52,-118,-354,-301
1711,5587,30,978,-59,-115,-360,-301
1712,5594,51,980,-52,-121,-358,-304
1713,5600,58,979,-54,-109,-361,-312
1714,5606,43,990,-52,-119,-367,-310
1715,5612,52,992,-43,-119,-358,-312
1716,5619,68,986,-53,-112,-361,-318
1717,5625,76,983,-55,-109,-375,-310
1718,5631,74,982,-18,-103,-358,-315
1719,5637,65,992,-42,-112,-373,-312
1720,5644,100,964,-60,-98,-367,-310
1721,5650,89,981,-35,-104,-370,-312
1722,5656,70,996,-50,-110,-364,-310
1723,5662,65,1040,-56,-112,-367,-300
1724,5669,50,993,-60,-116,-366,-312
1725,5675,62,974,-76,-104,-366,-298
1726,5681,61,982,-24,-106,-367,-304
1727,5687,86,975,-30,-110,-369,-304
1728,5694,93,966,-28,-104,-372,-298
1729,5700,47,939,-46,-103,-370,-309
1730,5706,74,964,-63,-115,-372,-295
1731,5712,80,985,-72,-113,-369,-303
1732,5719,77,999,-56,-112,-361,-304
1733,5725,76,983,-63,-110,-373,-297
1734,5731,71,990,-70,-106,-366,-306
1735,5737,62,986,-50,-113,-363,-297
1736,5744,60,976,-60,-106,-366,-292
1737,5750,49,972,-44,-104,-370,-294
1738,5756,54,988,-45,-103,-369,-297
1739,5762,71,980,-56,-103,-373,-291
1740,5769,57,987,-48,-113,-366,-294
1741,5775,67,967,-49,-113,-367,-291
1742,5781,62,971,-48,-118,-372,-295
1743,5787,64,985,-48,-112,-369,-291
1744,5794,57,991,-33,-101,-367,-291
1745,5800,53,1001,-5,-110,-369,-288
1746,5806,74,1013,59,-118,-366,-303
1747,5812,94,1031,119,-116,-370,-297
1748,5819,105,1021,145,-107,-363,-304
1749,5825,115,1022,151,-115,-375,-303
1750,5831,89,1016,115,-107,-370,-307
1751,5837,68,987,56,-98,-367,-318
1752,5844,39,968,-16,-98,-373,-331
1753,5850,31,963,-98,-100,-378,-337
1754,5856,28,956,-185,-97,-373,-337
1755,5862,27,969,-295,-107,-373,-349
1756,5869,18,966,-403,-95,-381,-351
1757,5875,-24,961,-528,-101,-382,-348
1758,5881,-20,1001,-706,-104,-367,-346
1759,5887,-96,1018,-740,-97,-369,-328
1760,5894,-90,1113,-465,-110,-358,-298
1761,5900,14,1214,102,-119,-352,-279
1762,5906,211,1141,444,-128,-345,-258
1763,5912,222,1098,601,-122,-348,-237
1764,5919,158,1037,542,-131,-339,-228
1765,5925,125,1021,419,-134,-346,-225
1766,5931,54,1004,231,-121,-351,-246
1767,5937,27,988,41,-125,-358,-250
1768,5944,7,976,-71,-119,-357,-267
1769,5950,-20,959,-153,-119,-372,-282
1770,5956,-42,966,-222,-118,-367,-289
1771,5962,-63,924,-299,-115,-369,-304
1772,5969,-77,953,-312,-101,-358,-306
1773,5975,-109,956,-311,-113,-354,-312
1774,5981,-92,986,-275,-121,-349,-307
1775,5987,10,1018,-84,-118,-357,-307
1776,5994,10,996,6,-124,-349,-298
1777,6000,42,984,-34,-116,-363,-306
1778,6006,34,984,-32,-113,-354,-309
1779,6012,33,984,-29,-124,-357,-300
1780,6019,27,983,-36,-122,-357,-306
1781,6025,22,986,-41,-116,-355,-300
1782,6031,23,993,-40,-121,-352,-301
1783,6037,52,963,-68,-118,-348,-300
1784,6044,0,986,-52,-118,-346,-298
1785,6050,18,994,-29,-116,-351,-306
1786,6056,17,981,-43,-116,-349,-295
1787,6062,29,992,-34,-118,-349,-310
1788,6069,22,988,-38,-128,-352,-310
1789,6075,19,987,-25,-116,-354,-307
1790,6081,23,990,-24,-121,-360,-304
1791,6087,21,992,-21,-115,-351,-315
1792,6094,22,990,-15,-116,-343,-321
1793,6100,10,985,-17,-115,-343,-318
1794,6106,47,994,24,-122,-354,-313
1795,6112,33,985,17,-109,-364,-327
1796,6119,28,981,30,-98,-364,-328
1797,6125,25,991,50,-103,-358,-337
1798,6131,49,990,74,-97,-363,-343
1799,6137,75,987,77,-100,-373,-352
1800,6144,86,987,94,-85,-373,-363
1801,6150,65,986,123,-86,-382,-369
1802,6156,88,973,146,-85,-382,-379
1803,6162,85,971,162,-77,-387,-385
1804,6169,86,965,173,-73,-388,-387
1805,6175,103,965,193,-79,-393,-390
1806,6181,111,969,197,-61,-393,-400
1807,6187,105,961,211,-70,-396,-400
1808,6194,103,965,210,-71,-390,-402
1809,6200,111,965,216,-65,-399,-408
1810,6206,99,962,220,-61,-393,-411
1811,6212,96,965,225,-73,-399,-409
1812,6219,95,961,217,-70,-397,-399
1813,6225,93,966,210,-71,-388,-403
1814,6231,97,967,217,-70,-391,-405
1815,6237,98,959,215,-70,-393,-403
1816,6244,97,969,213,-64,-397,-400
1817,6250,96,963,213,-71,-393,-406
1818,6256,101,967,209,-55,-399,-402
1819,6262,100,961,213,-67,-400,-397
1820,6269,92,973,199,-62,-388,-397
1821,6275,98,961,207,-59,-396,-399
1822,6281,98,966,213,-70,-391,-397
1823,6287,98,962,209,-67,-393,-400
1824,6294,97,963,219,-62,-391,-397
1825,6300,97,959,217,-65,-390,-409
1826,6306,95,963,218,-65,-394,-406
1827,6312,95,965,219,-59,-396,-399
1828,6319,96,959,218,-61,-381,-408
1829,6325,89,967,212,-62,-396,-400
1830,6331,88,963,211,-70,-391,-399
1831,6337,91,964,205,-71,-391,-394
1832,6344,98,967,197,-58,-399,-399
1833,6350,106,965,194,-67,-399,-390
1834,6356,106,968,200,-74,-399,-399
1835,6362,108,956,203,-70,-399,-393
1836,6369,129,966,196,-59,-403,-376
1837,6375,138,970,171,-62,-417,-381
1838,6381,133,960,188,-68,-405,-378
1839,6387,138,966,166,-67,-409,-372
1840,6394,164,968,146,-73,-405,-370
1841,6400,99,957,198,-70,-415,-381
1842,6406,147,977,136,-58,-409,-361
1843,6412,149,965,131,-68,-417,-373
1844,6419,155,965,136,-65,-421,-354
1845,6425,157,974,105,-68,-412,-351
1846,6431,162,973,99,-74,-424,-346
1847,6437,155,972,106,-70,-417,-357
1848,6444,153,979,93,-74,-417,-339
1849,6450,170,963,94,-65,-423,-346
1850,6456,205,966,66,-67,-424,-345
1851,6462,170,974,56,-71,-420,-339
1852,6469,147,973,65,-62,-435,-336
1853,6475,153,975,54,-74,-423,-327
1854,6481,188,963,18,-70,-435,-325
1855,6487,186,970,16,-76,-438,-321
1856,6494,169,969,37,-73,-423,-328
1857,6500,206,975,0,-86,-430,-315
1858,6506,142,980,5,-70,-423,-319
1859,6512,177,966,14,-76,-427,-313
1860,6519,179,969,4,-76,-424,-313
1861,6525,175,971,-4,-76,-421,-318
1862,6531,175,972,-4,-79,-423,-321
1863,6537,180,969,-2,-77,-420,-318
1864,6544,175,974,6,-73,-421,-321
1865,6550,181,966,2,-76,-429,-313
1866,6556,184,969,4,-76,-421,-310
1867,6562,183,973,5,-80,-421,-315
1868,6569,189,969,4,-76,-432,-318
1869,6575,186,970,0,-83,-423,-310
1870,6581,191,965,-6,-76,-423,-316
1871,6587,186,974,-1,-79,-424,-310
1872,6594,195,965,-9,-77,-420,-313
1873,6600,177,979,-18,-79,-424,-303
1874,6606,221,949,-30,-73,-426,-298
1875,6612,183,967,-64,-74,-427,-289
1876,6619,223,966,-57,-71,-429,-292
1877,6625,207,975,-47,-79,-427,-300
1878,6631,154,973,-33,-73,-432,-298
1879,6637,195,966,-13,-74,-432,-297
1880,6644,198,964,-44,-71,-432,-292
1881,6650,199,966,-42,-73,-429,-292
1882,6656,191,971,-38,-82,-433,-291
1883,6662,196,960,-56,-73,-432,-285
1884,6669,190,968,-48,-77,-432,-291
1885,6675,190,966,-49,-77,-424,-289
1886,6681,182,970,-57,-74,-426,-283
1887,6687,184,966,-55,-79,-433,-289
1888,6694,183,965,-65,-83,-429,-286
1889,6700,179,968,-72,-71,-429,-276
1890,6706,184,965,-66,-77,-426,-282
1891,6712,180,967,-77,-83,-423,-279
1892,6719,178,968,-86,-82,-427,-288
1893,6725,186,963,-91,-86,-432,-273
1894,6731,193,960,-90,-77,-427,-274
1895,6737,199,959,-86,-82,-430,-273
1896,6744,202,967,-94,-76,-426,-276
1897,6750,199,960,-98,-74,-435,-262
1898,6756,201,958,-96,-76,-438,-270
1899,6762,194,960,-101,-79,-433,-270
1900,6769,192,962,-100,-74,-427,-271
1901,6775,198,962,-90,-76,-430,-270
1902,6781,197,958,-89,-91,-424,-259
1903,6787,174,967,-93,-79,-429,-268
1904,6794,169,971,-76,-83,-433,-258
1905,6800,138,968,-130,-88,-424,-249
1906,6806,156,963,-134,-86,-417,-250
1907,6812,141,970,-92,-82,-418,-256
1908,6819,181,959,-85,-88,-412,-274
1909,6825,142,982,-45,-95,-403,-276
1910,6831,119,967,-132,-103,-397,-268
1911,6837,111,978,-114,-103,-396,-280
1912,6844,119,980,-47,-94,-396,-282
1913,6850,74,979,-56,-100,-391,-282
1914,6856,140,957,-134,-98,-391,-285
1915,6862,62,994,-102,-100,-387,-297
1916,6869,110,983,-37,-101,-382,-309
1917,6875,47,994,-35,-94,-385,-307
1918,6881,234,955,-42,-95,-384,-294
1919,6887,123,968,-35,-89,-388,-307
1920,6894,82,993,7,-98,-387,-304
1921,6900,43,1050,-50,-98,-385,-309
1922,6906,-56,1014,-67,-98,-390,-307
1923,6912,45,953,-35,-112,-385,-300
1924,6919,80,967,-50,-106,-384,-297
1925,6925,111,961,-4,-100,-373,-303
1926,6931,190,1013,-23,-107,-370,-303
1927,6937,168,965,-15,-109,-373,-295
